####
# Wall Drawing matplotlib drawings/86_001_2.0m_5.0m_10000.png
#
# User input was Height(m): 2.0, Width(m): 5.0, Number of lines: 10000
#
#
x, y, degrees
0.8655, 0.8551, 301.00
3.1476, 1.0436, 225.22
4.2803, 0.9915, 301.56
4.0794, 1.3581, 18.68
3.0233, 0.0697, 295.79
0.7870, 1.4539, 88.00
1.7528, 0.3717, 318.65
3.3428, 1.7077, 300.76
0.1116, 0.8582, 225.34
4.6158, 0.0622, 135.22
1.4330, 0.9233, 70.32
4.8603, 0.8603, 300.42
1.2673, 0.8594, 240.63
3.9629, 0.7841, 204.42
2.3978, 1.7295, 185.08
1.1980, 0.7337, 95.46
0.0390, 1.3571, 88.12
0.0194, 1.9480, 192.55
3.6273, 1.7371, 180.99
4.7431, 0.9607, 55.51
3.2601, 0.4064, 57.55
3.6581, 1.1190, 34.49
0.9939, 1.8117, 192.24
1.6536, 0.0795, 220.92
0.6870, 1.4561, 304.55
3.4086, 1.9312, 160.25
1.5239, 0.8553, 203.28
0.8620, 1.7264, 246.70
1.2878, 0.3100, 309.64
4.7504, 1.8591, 336.75
1.3689, 0.5000, 144.00
4.3676, 1.7483, 136.81
4.0013, 0.0925, 61.74
2.3059, 0.8749, 181.77
2.9562, 0.4703, 248.54
3.6931, 1.7075, 270.10
1.9127, 1.9739, 130.38
0.3494, 0.1048, 283.67
0.7295, 0.9285, 88.08
2.7839, 0.2349, 34.85
2.5337, 1.5310, 219.61
0.7576, 0.0771, 273.03
0.7044, 1.7004, 112.69
1.9590, 0.7866, 27.51
1.8025, 0.5603, 341.86
4.5568, 1.3045, 116.66
1.1353, 0.3902, 296.08
1.0370, 1.1646, 238.30
4.1145, 1.2095, 146.97
1.9871, 1.1003, 160.45
1.6057, 0.7667, 319.21
4.3613, 0.2424, 258.71
3.9916, 0.9096, 247.96
4.0296, 0.0844, 328.58
2.6630, 0.0071, 209.54
3.3441, 1.9844, 24.25
4.0579, 0.6819, 36.09
4.7649, 0.1204, 21.36
2.2149, 1.3955, 168.23
2.1468, 1.6186, 213.03
1.0483, 1.1131, 135.28
0.8585, 1.9714, 216.71
4.1925, 1.0170, 35.24
0.1214, 1.3331, 130.75
0.5031, 0.2005, 229.72
4.0628, 0.5166, 127.61
2.2543, 0.9043, 79.18
0.3238, 1.8138, 8.06
3.1116, 1.7115, 37.75
2.6311, 0.9791, 359.73
2.6054, 1.5993, 172.29
4.8076, 0.8286, 132.78
1.3543, 0.0141, 173.45
1.0641, 1.3334, 347.97
4.2529, 1.6006, 151.66
3.4900, 1.5197, 354.11
3.8912, 0.8726, 359.63
1.8535, 0.3663, 193.31
3.4705, 1.4303, 342.39
0.8381, 0.1427, 348.70
1.8672, 1.0824, 192.22
2.9918, 0.8586, 98.37
0.9957, 1.3152, 20.45
0.2947, 1.1791, 289.92
4.3653, 0.1912, 161.73
2.8930, 1.9132, 213.38
4.0237, 0.3218, 42.29
3.7073, 0.7023, 236.80
0.2279, 1.2496, 259.96
4.4258, 1.3538, 232.42
4.1289, 1.4854, 270.08
3.8558, 0.5751, 156.67
4.5737, 1.5032, 79.49
0.2320, 1.3636, 124.53
3.2717, 0.6230, 236.14
2.2752, 0.6516, 299.85
0.2042, 1.3977, 165.25
0.1610, 0.3101, 94.70
3.2205, 0.2427, 277.03
2.5958, 1.9394, 338.20
2.7626, 0.6080, 207.74
0.6949, 0.9195, 306.83
3.5531, 1.2230, 4.53
0.6208, 1.5672, 201.93
4.6417, 0.3129, 17.42
3.3135, 1.3015, 71.04
4.5287, 1.5314, 265.01
3.8196, 1.7414, 344.76
2.7343, 0.9672, 204.01
0.9878, 0.7553, 35.94
4.0120, 1.5217, 66.96
2.2419, 1.7488, 160.67
0.4336, 0.9026, 310.88
0.2267, 0.6940, 256.20
0.5462, 0.2268, 287.01
1.4228, 0.6629, 66.60
2.8822, 1.1371, 177.87
2.5770, 1.4098, 25.99
2.1704, 1.2085, 19.73
3.2632, 0.4682, 108.59
0.5809, 1.4657, 35.37
0.9139, 0.6738, 22.77
3.1367, 1.8405, 351.17
3.4391, 1.9525, 213.61
4.1276, 1.7639, 213.78
0.5451, 0.6750, 11.56
1.1574, 1.7517, 236.84
0.3780, 0.4280, 289.10
0.7243, 1.7669, 45.94
3.8438, 1.3994, 123.00
1.5986, 0.6140, 207.33
2.0182, 0.9499, 171.63
3.3267, 1.1677, 341.93
4.1967, 1.2647, 147.64
3.8392, 0.5654, 265.63
1.2623, 1.0921, 170.45
4.4610, 0.7149, 231.23
2.2078, 1.5102, 81.15
3.3058, 1.7330, 248.23
1.7356, 0.5617, 337.01
3.1437, 0.5500, 166.20
0.1552, 1.6397, 92.74
4.0272, 1.5537, 207.25
1.4718, 0.4313, 267.36
3.6471, 1.4428, 284.41
2.1542, 1.1915, 254.79
4.6409, 1.3428, 3.93
3.8858, 1.3830, 163.01
3.5537, 1.7009, 30.02
4.0471, 0.6837, 232.85
1.4061, 0.5697, 169.66
4.8105, 1.5315, 29.74
2.6846, 1.8194, 25.20
1.5454, 1.2814, 249.35
3.7524, 1.4503, 343.34
1.3347, 1.1664, 2.55
4.7512, 1.5952, 71.73
1.1217, 0.9526, 79.65
1.7954, 1.9214, 250.65
0.3247, 0.4048, 168.05
0.3127, 1.7278, 9.03
4.7357, 1.5499, 237.78
3.9716, 1.8392, 124.18
1.3798, 1.2308, 95.86
2.1631, 1.1470, 163.37
4.1847, 0.6433, 223.31
0.5164, 0.0281, 345.81
0.9887, 0.6589, 36.76
1.2409, 1.8663, 144.37
2.5717, 1.8905, 258.24
2.9648, 0.2187, 351.68
4.0129, 1.5690, 336.83
3.9013, 0.1783, 358.00
1.9681, 1.0311, 135.69
1.1499, 1.4981, 341.47
0.9143, 1.8742, 336.49
3.1173, 0.4246, 292.77
1.8395, 1.1212, 23.09
1.4033, 1.0574, 7.90
2.1054, 0.3961, 31.79
2.6589, 0.1078, 101.12
3.7164, 1.0560, 156.26
2.9308, 1.1332, 335.50
0.2781, 0.7592, 246.41
3.4888, 1.2477, 72.72
1.0603, 0.8574, 84.65
2.3982, 0.1673, 341.46
1.0829, 1.2720, 119.02
4.2936, 1.2761, 301.99
3.0175, 0.1942, 241.88
0.9346, 1.1293, 351.05
3.0040, 1.1988, 19.03
0.9130, 1.9566, 264.86
0.2827, 1.5748, 330.91
1.7502, 1.1399, 263.78
4.3347, 1.3074, 280.79
0.6421, 1.7745, 140.32
2.2829, 1.8048, 261.25
3.0533, 1.8949, 258.37
0.2732, 0.3913, 326.48
0.3709, 1.3108, 119.09
3.5521, 0.1448, 266.31
2.2403, 1.9192, 257.84
0.4456, 1.3451, 352.82
0.1000, 1.7644, 141.09
4.6710, 1.9556, 46.19
2.2907, 1.9224, 318.35
1.5454, 1.6027, 219.22
3.6324, 1.1426, 320.68
0.7547, 0.0359, 119.67
4.6539, 1.4236, 170.10
3.1046, 1.5630, 266.25
4.5286, 0.5314, 341.47
4.1178, 1.7092, 76.61
4.0466, 1.3576, 120.70
0.0034, 1.9167, 15.14
0.1049, 1.3343, 320.89
2.2442, 1.4849, 54.56
0.6993, 1.7849, 122.45
0.5997, 1.2342, 131.06
2.3247, 1.6117, 228.26
2.7284, 1.2504, 78.00
3.9304, 1.3464, 334.14
1.0703, 0.9977, 218.72
2.7421, 1.2814, 347.56
1.0342, 1.3274, 18.10
1.4902, 0.2006, 57.01
2.1917, 0.0707, 179.91
4.6066, 0.0842, 112.08
2.9757, 0.4815, 167.21
2.9758, 1.0933, 290.46
1.4207, 1.1743, 264.45
2.0893, 0.2099, 58.10
3.6956, 1.3512, 138.27
3.2134, 1.2396, 189.54
2.2822, 1.1792, 280.56
1.4786, 0.3540, 48.75
4.3394, 1.4108, 135.57
4.0094, 0.7531, 95.32
2.2847, 0.5987, 105.86
0.4106, 0.6066, 304.34
2.7167, 0.7407, 235.94
1.4957, 0.1562, 23.77
4.1226, 1.8807, 200.54
3.1220, 0.2343, 146.71
0.4291, 0.7117, 58.71
3.3819, 0.9428, 3.22
1.7813, 0.4700, 249.74
2.2042, 0.8414, 203.32
3.6627, 1.6529, 200.45
4.6687, 0.4293, 244.15
2.8795, 0.0726, 34.08
0.6616, 0.2865, 287.18
2.9153, 1.0209, 227.71
2.0078, 1.3137, 168.24
3.5032, 0.4402, 165.04
1.6812, 0.0458, 347.57
2.7310, 1.0134, 303.06
1.4831, 0.2879, 32.72
4.2887, 0.9865, 15.06
3.6163, 1.2402, 89.28
3.7505, 1.0706, 262.82
1.2060, 1.1000, 151.69
3.3811, 1.4646, 300.98
4.3863, 0.5310, 333.33
3.8975, 1.8432, 130.99
4.6463, 1.2038, 249.98
4.2333, 0.4600, 158.37
0.3664, 1.0784, 167.49
4.9644, 0.6410, 95.30
0.0051, 0.0003, 191.30
1.9176, 0.2755, 34.64
1.4369, 0.7916, 285.46
2.9575, 0.4156, 61.18
1.3327, 1.9804, 328.18
3.3757, 1.2780, 222.25
3.4348, 0.5730, 124.32
4.0025, 1.1709, 250.30
1.5013, 1.5936, 199.13
2.6847, 1.3467, 158.31
3.5711, 0.8068, 350.13
1.3833, 1.1900, 61.84
4.8184, 0.1640, 67.82
0.4242, 0.3793, 55.02
1.5766, 0.7596, 188.63
2.8403, 1.5601, 60.91
2.3506, 0.4304, 272.94
0.0475, 0.2722, 33.56
1.0778, 1.5562, 135.65
4.9385, 1.2827, 260.09
3.2206, 1.5765, 85.36
4.4943, 0.3693, 70.65
0.9706, 1.3075, 191.74
4.1005, 0.3317, 286.16
4.5178, 0.3625, 247.98
1.3557, 0.8364, 206.59
0.8065, 0.9920, 203.02
0.6710, 0.7330, 152.73
3.6869, 1.8649, 349.44
1.8476, 1.3772, 5.53
0.1946, 0.8198, 153.65
4.7977, 0.9165, 209.04
0.5500, 0.2420, 304.43
3.0983, 1.2878, 312.54
2.7748, 0.2860, 149.94
3.3657, 0.2922, 289.73
2.0127, 0.4397, 350.84
2.7832, 0.8752, 36.15
4.5024, 1.4519, 141.81
2.2572, 1.9878, 8.89
3.2944, 0.8849, 38.16
2.5302, 1.2087, 128.23
4.7742, 0.3193, 294.86
1.1222, 1.8112, 254.71
3.5311, 1.3516, 100.00
1.2830, 1.9271, 199.51
4.1755, 0.3627, 215.05
0.3331, 0.4520, 276.69
0.4742, 1.4639, 339.65
0.5428, 1.8853, 177.15
1.0126, 0.8987, 250.25
4.6456, 0.7500, 235.89
3.4810, 0.3781, 217.92
4.3891, 1.2520, 75.57
1.2942, 1.5442, 254.84
3.4671, 1.2260, 201.94
1.9839, 0.9143, 3.63
2.3991, 1.3337, 29.66
0.4984, 1.2676, 171.96
1.0335, 1.5043, 102.84
2.1253, 0.9388, 313.55
0.7715, 1.2219, 220.99
0.4732, 1.3377, 262.23
2.7496, 0.7845, 255.67
2.3677, 1.5400, 147.40
3.0269, 0.2097, 10.10
3.2633, 1.2655, 14.55
3.1382, 1.4659, 110.53
1.6156, 1.9639, 318.67
3.5128, 0.6757, 141.23
3.5469, 1.9183, 167.06
0.6099, 0.0759, 229.90
2.5955, 0.5260, 298.70
2.3516, 0.8671, 41.03
1.8555, 0.2294, 288.73
0.3549, 1.6885, 280.88
2.5275, 1.4654, 0.25
3.8990, 1.8773, 277.16
3.9561, 0.8017, 154.13
1.8461, 1.4525, 78.80
2.1431, 0.3780, 298.90
2.9102, 0.8018, 315.45
0.6760, 0.1538, 242.18
2.2830, 1.4550, 171.97
2.4952, 0.3671, 5.87
2.7631, 1.4451, 9.73
2.3670, 0.7273, 16.94
4.5239, 1.1483, 309.58
3.2199, 1.8975, 70.92
0.1803, 0.6778, 218.04
0.4702, 1.1797, 353.12
1.8625, 1.3834, 244.07
4.0470, 0.9015, 23.93
1.0245, 1.4225, 108.47
1.1234, 1.4154, 124.14
2.3454, 0.6471, 256.00
3.1984, 1.3692, 287.94
4.6929, 1.7677, 163.57
2.2557, 1.8901, 237.26
2.2299, 0.6784, 114.51
3.6522, 1.5667, 282.58
0.4285, 1.1733, 49.42
2.1037, 0.8067, 33.14
1.2793, 1.2500, 354.93
1.8746, 0.5056, 265.69
0.3402, 0.4260, 309.04
4.0038, 0.2689, 226.94
3.3088, 0.2829, 354.10
2.5987, 1.8284, 118.06
1.1426, 1.5627, 196.52
0.7892, 1.0655, 83.37
2.1557, 1.6856, 328.57
3.9327, 0.1915, 357.03
4.7820, 1.9177, 61.26
2.1314, 1.2987, 4.35
3.7929, 1.0163, 357.44
3.9591, 0.1571, 200.97
2.2771, 1.2036, 215.33
2.3797, 0.0101, 14.43
4.1845, 1.4533, 124.10
3.8717, 1.1575, 191.26
3.7234, 0.1898, 303.98
2.3404, 0.0246, 33.71
0.6954, 0.5515, 151.17
4.5557, 0.8254, 353.09
0.1011, 0.4811, 145.65
2.2647, 1.1421, 198.97
1.1789, 0.7066, 105.08
1.4297, 0.6887, 179.19
4.3521, 0.0409, 120.70
2.6289, 0.4654, 144.01
2.7956, 0.4894, 338.86
4.7561, 0.9337, 268.03
1.2957, 0.9485, 78.65
2.8106, 1.8171, 284.59
0.9957, 1.3710, 139.95
3.9590, 1.1392, 185.95
0.1399, 0.1083, 110.00
0.9561, 0.3012, 129.50
4.5767, 0.4165, 172.15
0.2710, 1.4515, 354.36
3.6093, 0.8217, 282.54
1.7347, 0.3579, 338.83
3.4987, 0.6599, 230.70
1.4560, 1.1237, 18.16
2.3192, 1.0034, 333.09
4.7326, 0.3374, 129.97
4.3179, 1.4702, 82.51
1.9173, 1.5910, 218.15
2.0496, 0.3997, 113.25
1.1644, 1.3102, 276.51
1.3661, 1.1272, 219.37
3.4635, 1.1389, 319.58
2.4738, 1.3637, 184.34
0.8122, 0.3885, 84.69
1.0579, 1.9006, 51.81
1.3228, 0.8709, 347.42
1.3045, 1.4926, 229.63
1.4137, 0.3972, 103.52
2.8003, 1.0723, 230.80
0.6659, 1.2442, 321.67
2.6161, 0.6427, 46.24
3.2461, 1.4814, 201.47
1.8186, 0.6233, 267.93
2.7267, 1.3065, 230.41
2.7406, 0.2186, 341.37
2.3325, 0.0875, 316.47
0.9987, 1.7113, 136.47
3.1402, 0.4751, 61.72
3.0041, 1.3960, 74.89
4.0824, 1.4518, 178.64
2.1140, 0.1069, 315.86
3.8963, 0.4944, 249.37
3.1969, 0.3568, 221.20
4.1306, 1.5205, 288.40
3.3928, 0.1590, 136.11
1.3118, 0.7717, 201.58
2.4817, 1.3762, 325.90
1.8130, 1.8026, 57.06
2.0532, 1.1447, 345.28
0.8817, 0.0410, 216.88
4.0141, 1.1135, 98.87
2.5175, 1.7645, 321.43
3.4903, 0.4871, 309.46
3.7471, 1.9544, 250.58
0.2221, 0.6665, 105.09
4.7513, 1.4118, 168.72
1.5078, 0.5360, 189.44
4.9457, 1.1980, 146.03
0.1073, 0.9348, 280.80
0.8682, 1.1853, 141.44
0.0732, 0.3831, 103.90
1.6534, 0.6082, 85.23
3.6932, 1.9949, 283.47
4.2868, 1.7668, 311.55
1.2238, 1.8100, 291.71
4.0088, 1.6017, 15.32
2.1059, 0.2597, 240.10
0.3522, 1.8220, 297.02
3.6870, 0.1433, 215.45
1.5237, 0.2861, 319.50
0.8165, 0.2083, 312.88
2.4027, 1.1766, 260.31
0.0972, 0.6477, 122.17
4.4624, 0.2018, 39.65
1.9885, 1.4183, 122.15
3.2354, 0.7623, 52.56
2.6834, 0.0288, 96.40
3.2886, 1.9458, 245.13
1.2420, 0.6220, 210.88
2.1006, 1.9435, 182.94
2.8577, 1.8656, 270.79
0.9221, 0.9472, 359.51
4.9585, 0.9570, 158.27
2.9776, 1.0569, 331.49
3.0012, 1.1940, 301.36
4.5679, 0.0887, 282.31
4.1881, 1.2924, 144.59
1.7986, 0.3069, 339.98
4.9353, 0.9680, 201.77
4.1417, 0.6199, 337.95
2.9692, 0.3362, 180.02
2.0918, 0.7240, 299.40
3.1805, 0.6419, 186.46
0.6650, 1.5103, 321.34
3.5584, 1.7826, 235.18
3.0993, 1.7465, 352.39
2.0686, 1.6864, 94.65
1.2177, 1.7432, 135.93
3.1627, 0.2302, 114.57
4.3546, 1.1081, 50.12
4.8544, 1.7034, 315.54
1.1260, 1.1113, 25.04
0.1473, 1.5450, 268.03
1.7251, 1.1509, 72.61
2.8690, 0.3754, 216.89
1.7724, 0.8966, 13.61
1.1280, 1.4368, 263.18
4.5589, 0.2135, 32.50
0.8464, 1.1685, 159.69
0.8424, 1.3214, 290.01
2.7667, 1.3420, 278.09
4.8987, 0.1775, 122.48
3.1026, 0.3320, 271.03
2.5016, 0.6218, 74.46
2.3610, 0.3887, 97.16
1.7182, 0.3162, 114.74
2.9081, 0.4466, 131.94
2.9421, 1.6235, 306.74
4.0265, 1.2172, 291.40
0.5927, 0.7408, 254.51
4.9339, 1.4256, 292.37
3.6606, 0.2381, 30.32
2.0617, 1.0720, 262.77
0.0955, 0.7075, 29.60
3.8222, 0.2699, 50.04
1.5949, 1.8044, 103.97
3.1840, 0.4091, 262.88
1.9023, 0.8143, 203.42
0.6812, 0.7184, 59.46
0.4641, 0.6074, 322.15
4.2150, 1.4363, 144.38
3.1661, 0.7512, 259.34
3.2046, 0.1215, 107.83
3.3282, 1.9333, 209.71
0.1269, 1.2206, 259.22
4.1930, 0.4940, 79.60
0.4234, 0.6964, 320.26
0.1957, 0.4064, 45.64
0.1445, 1.0324, 337.43
2.7321, 1.2504, 282.38
3.5422, 0.8132, 172.24
3.5760, 1.0266, 195.21
4.1816, 1.4541, 51.45
3.6915, 0.3624, 286.14
4.0589, 0.9243, 299.68
3.5036, 0.8329, 305.10
2.6988, 0.9284, 206.76
2.6899, 1.6107, 314.88
3.6610, 1.8316, 99.44
1.1962, 0.7418, 346.81
0.4198, 1.6296, 232.61
3.0528, 0.7467, 313.10
1.9114, 1.6612, 224.45
4.5489, 1.0004, 356.08
2.4415, 0.8470, 95.42
1.9975, 1.1555, 319.56
4.0879, 1.5753, 325.68
4.2950, 0.4305, 96.62
0.0560, 1.5458, 327.18
4.3802, 1.8586, 241.63
4.6806, 1.1260, 248.10
4.5366, 0.7554, 91.78
0.3805, 0.7811, 34.32
4.3691, 0.7232, 302.56
2.8028, 0.5976, 199.55
4.2346, 1.3803, 313.49
2.4420, 0.6495, 155.70
0.6751, 1.0418, 185.78
2.0139, 0.0878, 170.61
1.1034, 0.8267, 95.81
3.7111, 0.8112, 28.73
2.5271, 1.8249, 313.74
4.5853, 1.0214, 216.27
2.5079, 1.9231, 350.92
1.7109, 1.0464, 121.07
4.4569, 1.3066, 283.87
0.7611, 1.6280, 315.00
4.6029, 1.9557, 245.37
3.5388, 1.6068, 235.31
3.0040, 1.1606, 81.85
3.4387, 1.5456, 339.31
2.2198, 0.6448, 253.58
1.8532, 0.6815, 158.52
4.9935, 0.9587, 267.79
2.7758, 0.1087, 273.33
2.8356, 0.6940, 317.72
1.8920, 1.7706, 86.47
0.9741, 0.3019, 302.98
1.4590, 0.9958, 169.46
0.6700, 0.8770, 48.53
3.9366, 0.1778, 351.54
1.7731, 1.9351, 285.82
3.2021, 0.8353, 230.17
1.5692, 1.1547, 178.04
2.0885, 1.1495, 127.18
4.2273, 1.9355, 15.25
1.0037, 1.0891, 3.81
3.5354, 0.8780, 96.71
4.0151, 0.1509, 39.90
3.5506, 0.8987, 4.30
4.1091, 1.3191, 201.32
3.0415, 0.8621, 159.34
4.9754, 0.9250, 177.95
2.7707, 1.4151, 137.59
4.4800, 0.7948, 58.45
4.2803, 0.0708, 180.71
2.1196, 1.0788, 20.11
2.8577, 1.7511, 172.64
1.5224, 1.6089, 113.40
2.0815, 1.0960, 339.05
0.1512, 1.0854, 238.15
0.7268, 0.4243, 46.89
3.7526, 1.2418, 289.07
3.7677, 0.0312, 139.13
3.4451, 1.5786, 129.20
1.3737, 0.5737, 15.79
4.9643, 1.4503, 62.09
0.9327, 0.0919, 87.83
1.6231, 1.4100, 242.31
4.9846, 0.1975, 230.94
2.6771, 1.9655, 298.55
3.3387, 1.0829, 188.82
0.9583, 0.9214, 36.74
1.4180, 0.6414, 318.77
4.1445, 0.7107, 216.64
3.5653, 0.1242, 140.00
1.8065, 0.5020, 43.57
2.3520, 1.8105, 100.82
3.9613, 0.4685, 204.63
2.5960, 0.2799, 139.76
3.0776, 0.9397, 343.47
3.1970, 1.5326, 163.27
1.5424, 1.2129, 258.20
3.8509, 0.7864, 204.54
3.5116, 0.6536, 284.35
2.7602, 1.9045, 8.37
3.7232, 0.5076, 226.97
1.8166, 0.9682, 55.15
0.0389, 1.3466, 84.57
0.1316, 1.3291, 37.66
2.8121, 1.5257, 344.87
1.3061, 1.7894, 328.97
4.6478, 1.8025, 62.93
0.8109, 1.9026, 229.96
3.9686, 1.4324, 147.88
0.8476, 1.2412, 270.66
1.5272, 0.4375, 133.86
4.9051, 1.2406, 314.43
2.7379, 1.6449, 218.67
4.3821, 0.7224, 249.14
3.7737, 1.8024, 100.33
3.4305, 1.4096, 138.92
3.2715, 1.0311, 347.82
2.5143, 1.2942, 279.12
4.7908, 0.1371, 181.38
0.4167, 1.4062, 127.46
3.2662, 0.0784, 4.70
2.6999, 0.5417, 310.12
0.9015, 0.2315, 143.74
1.9110, 1.9269, 141.49
1.7444, 1.0086, 199.42
3.8181, 1.0223, 344.69
3.5411, 1.4260, 75.62
3.7808, 0.9439, 227.11
2.6580, 0.4313, 39.92
0.0271, 0.5864, 170.20
1.7677, 0.0502, 324.69
2.6245, 0.4653, 97.31
4.7755, 0.5100, 3.26
3.4126, 1.1206, 77.92
2.8537, 1.8516, 164.21
2.3624, 1.0560, 133.81
2.5426, 1.3447, 318.93
4.2966, 0.3657, 138.30
3.1686, 1.6962, 140.33
3.4586, 1.0722, 140.04
3.6888, 0.1493, 302.74
1.4798, 1.6826, 284.43
2.4286, 0.0962, 17.30
2.3321, 0.8029, 314.98
2.8992, 0.8106, 209.75
1.3559, 1.0130, 330.26
3.8498, 0.2896, 177.70
3.3155, 1.0460, 304.28
0.1276, 0.3229, 127.00
4.7341, 0.6122, 156.75
3.2127, 1.5878, 105.75
2.9114, 1.0674, 171.86
2.5220, 0.8585, 341.10
1.7397, 1.5054, 269.15
3.2415, 0.8887, 32.08
4.2161, 1.7575, 6.84
3.0868, 0.1442, 130.36
1.8194, 0.2581, 98.95
1.0477, 0.3436, 90.37
1.4203, 0.6615, 177.20
2.7420, 1.1752, 266.47
2.3822, 0.7131, 291.88
2.8380, 0.0019, 80.38
0.6231, 1.9338, 272.46
0.4479, 1.7375, 300.41
4.4715, 0.9857, 116.89
1.4010, 1.2441, 188.56
4.6347, 0.7834, 28.64
4.8558, 0.7766, 263.20
1.7111, 0.8769, 35.56
0.6342, 0.2065, 34.67
3.4177, 0.3829, 162.04
4.6429, 0.0306, 9.45
3.9076, 1.5601, 23.92
3.4655, 1.0824, 334.50
4.9160, 1.8484, 80.16
2.3221, 0.8200, 152.42
3.0168, 1.4263, 178.01
0.9310, 1.3580, 69.46
4.2894, 1.2168, 66.63
4.6522, 0.2522, 41.10
0.7050, 1.7005, 5.12
4.6112, 1.4182, 168.11
4.6693, 0.9310, 30.44
4.8224, 1.0961, 14.80
0.1979, 0.9327, 302.63
4.9458, 1.2540, 356.52
3.6075, 0.7757, 83.34
3.9429, 1.7783, 289.37
2.4404, 0.1226, 123.53
4.5617, 1.7218, 341.49
4.0542, 1.3636, 16.60
4.1052, 0.1396, 344.19
1.0361, 1.0815, 110.44
1.6906, 0.4764, 20.75
4.9473, 1.2821, 107.45
4.0542, 0.1246, 266.29
4.7368, 0.0795, 0.23
2.7368, 1.0490, 113.46
3.6950, 1.9837, 287.78
1.3378, 0.6250, 25.07
1.5308, 1.6791, 225.56
2.8752, 1.4494, 162.14
0.6588, 1.3686, 218.88
2.6022, 1.1499, 204.94
1.5328, 1.2887, 170.02
1.0578, 0.4215, 102.00
4.7006, 1.3687, 157.94
4.5693, 1.4083, 32.35
0.3572, 0.3567, 231.31
2.7104, 1.8682, 316.13
4.7190, 0.4819, 352.98
4.3952, 1.3644, 45.97
3.3959, 1.8506, 285.82
4.1566, 0.3468, 195.94
3.7169, 0.4354, 47.82
0.5609, 0.4008, 85.53
2.3557, 1.1079, 188.87
0.9407, 1.6844, 259.37
3.3998, 1.9917, 64.14
3.3845, 1.5509, 88.61
3.4403, 1.4671, 81.25
2.2239, 1.0912, 236.97
0.9530, 1.1311, 294.19
4.7888, 0.6108, 110.22
3.5655, 0.6784, 149.17
1.8661, 0.4391, 91.79
0.3798, 1.7851, 102.32
2.7588, 1.9714, 166.68
0.8437, 0.4284, 153.35
4.3046, 0.4804, 282.43
0.0078, 1.1348, 107.71
1.0473, 1.6386, 93.94
3.5780, 0.3893, 40.53
2.0060, 1.1903, 298.87
1.0695, 1.1845, 255.01
1.3018, 1.0947, 50.18
2.8722, 1.9487, 34.66
0.8086, 0.1476, 329.50
0.5883, 1.0236, 72.73
2.2181, 1.7156, 299.41
3.9758, 0.8705, 123.91
0.0759, 0.0938, 94.14
2.2924, 1.1843, 282.14
2.5855, 0.1018, 286.38
4.3696, 1.0118, 123.98
0.2304, 0.4206, 348.19
3.2614, 1.8922, 144.06
1.2006, 1.2146, 35.33
1.4379, 1.9925, 233.58
4.8330, 0.6265, 24.08
4.6484, 1.5452, 121.98
4.7245, 1.6198, 130.46
0.4467, 0.8895, 326.06
4.7542, 1.2751, 33.19
2.9278, 0.6893, 173.64
3.9126, 0.8763, 175.50
4.9903, 0.1473, 341.70
0.7819, 1.8954, 87.42
4.3770, 0.8416, 178.73
3.9279, 1.8831, 131.47
2.7932, 1.1181, 138.94
2.7578, 1.6284, 110.01
4.6005, 1.3439, 173.43
4.1152, 0.3289, 179.92
4.9264, 1.0083, 271.95
3.1031, 1.3644, 287.16
0.8339, 0.9545, 322.69
3.0545, 1.0513, 334.24
4.1734, 0.3064, 265.21
1.5977, 0.7671, 264.88
1.4567, 0.1925, 114.79
1.0467, 0.8209, 225.03
0.6695, 0.4476, 131.17
0.0902, 0.8873, 297.71
4.6482, 0.1218, 318.57
4.4792, 1.3949, 143.94
0.2025, 0.9181, 49.76
4.5253, 0.1201, 163.78
1.2501, 0.6381, 264.43
3.8050, 1.8567, 166.94
1.7535, 0.4317, 1.27
2.2525, 0.3349, 162.38
4.1059, 1.5068, 115.57
3.0581, 1.1131, 9.90
0.2030, 0.0180, 304.57
1.1720, 0.7657, 232.67
3.3351, 1.8696, 60.53
0.2168, 0.5092, 357.91
3.8400, 1.8134, 83.93
0.4275, 1.6861, 161.40
0.6687, 0.7799, 147.63
2.9481, 1.7184, 168.19
3.2762, 0.8445, 272.22
0.8859, 0.7512, 296.95
2.7293, 1.1736, 264.24
0.0856, 0.1977, 185.05
2.5288, 1.3307, 2.61
1.6909, 1.8430, 324.44
3.8687, 0.0658, 7.07
3.1282, 0.6874, 117.26
2.7024, 0.3500, 320.61
1.8192, 0.8962, 87.45
4.1964, 1.8076, 197.08
3.0509, 0.2025, 273.89
0.8878, 1.6898, 64.45
2.3700, 0.4400, 29.40
3.5764, 1.7313, 199.12
4.7403, 0.5112, 29.46
1.3432, 0.1678, 218.88
3.8687, 1.5960, 316.06
2.0872, 1.5774, 290.70
4.4608, 1.7348, 309.89
4.9874, 0.2148, 156.02
3.2758, 1.6725, 305.92
2.1782, 0.7371, 38.18
3.0452, 0.5194, 82.68
4.9179, 1.5031, 49.23
1.4886, 0.0922, 329.74
4.1962, 0.9876, 233.62
1.2143, 0.4629, 106.07
2.4313, 0.9839, 9.98
4.8033, 0.2927, 224.64
0.0668, 0.7709, 35.00
2.5693, 1.8523, 68.25
1.1024, 1.7297, 351.49
2.3639, 0.3329, 141.37
2.8457, 0.8779, 76.42
3.9377, 0.0203, 129.44
3.0081, 1.3064, 143.71
3.4668, 0.7028, 280.50
4.1277, 0.9437, 348.40
